instructions,cycles,cpu_migrations,branches,branch_misses,context_switches,cache_references,cache_misses,L1_dcache_stores,L1_dcache_loads,L1_dcache_load_misses,LLC_stores,LLC_loads,thread,seconds,workload,class,app,dwarfs,MIPS,instructions_per_cycle,Loads_PTI,Stores_PTI,L1_load_ratio,L1_load_rate_PTI,branch_miss_predict_ratio,branch_miss_predict_rate_PTI,cache_misses_PTI
18084537622,7850307575,1,122262394,652487,247,16421982,34610,3100518179,5088734478,114051427,19524664,13576921,1,2.9,W,CPU,bt,DLA,6236.04745586207,2.30367249298509,0.750747477418696,1.07963302176153,44.6178939786523,6.30657135857626,0.005336775918194,0.036079827620599,0.001913789598795
18097447925,7859633796,1,122398109,655520,246,16454101,19836,3096013897,5088854949,112850799,19497722,12841572,1,2.9,W,CPU,bt,DLA,6240.49928448276,2.30258156992128,0.709579165704382,1.07737411820733,45.0936545783783,6.23573000279817,0.005355638296667,0.036221681792738,0.001096066146023
18074245067,7855857839,0,122693647,589162,247,16198935,17499,3102954962,5083475230,113537484,19352787,13591890,1,2.9,W,CPU,bt,DLA,6232.49829896552,2.30073474309468,0.752003192919858,1.07073833115909,44.7735413090535,6.2817275952121,0.004801894917998,0.032596769481437,0.000968173217478
18083043459,7855674835,1,122349602,657014,249,16180821,16580,3100042213,5092795487,116813189,19256578,13588137,1,2.92,W,CPU,bt,DLA,6192.82310239726,2.30190834509,0.751429759642431,1.06489695961085,43.5977780471347,6.4598190711012,0.005369972515317,0.036333153846014,0.000916881056974
18113447279,7847564576,1,122348012,569075,247,16412681,48426,3101273596,5089265018,113742476,19829650,13206064,1,2.9,W,CPU,bt,DLA,6246.01630310345,2.30816160906734,0.729075133881919,1.09474743788775,44.7437509448977,6.27944941943042,0.004651281134016,0.031417266478025,0.002673483365927
18100932222,7851936353,1,122153262,567406,248,16322983,33662,3101595900,5087637334,114678999,19365605,13135685,1,2.9,W,CPU,bt,DLA,6241.7007662069,2.30528259632214,0.725691077061479,1.06986782572794,44.3641588988756,6.33552999334578,0.004645033548101,0.031346783306021,0.001859683224441
18126037379,7851003995,1,122431802,608228,248,16222202,22966,3091378130,5086084911,111221858,19304527,13604754,1,2.9,W,CPU,bt,DLA,6250.35771689655,2.30875406388072,0.750564158924324,1.06501639582656,45.7291849143538,6.13602717871787,0.004967892247473,0.033555486358241,0.001267017137822
18112095615,7853188165,1,122536678,638762,248,16218550,19632,3096729040,5088280323,111215278,19481497,13294571,1,2.9,W,CPU,bt,DLA,6245.55021206897,2.30633664117737,0.734016167018783,1.0756070094874,45.7516306617513,6.140387085186,0.005212822890466,0.03526715039374,0.001083916539384
18114796307,7864005586,0,122524495,575591,247,16671770,24403,3097323360,5085181126,112723189,19882837,13097603,1,2.9,W,CPU,bt,DLA,6246.48148517241,2.3035075584444,0.723033413019321,1.0976020189814,45.1121119896635,6.22271358118672,0.004697762680026,0.031774632750222,0.001347130797743
18094439187,7850815334,1,122352094,580402,250,16164319,24007,3098244966,5083422918,113208511,19591221,13727733,1,2.93,W,CPU,bt,DLA,6175.57651433447,2.30478471562531,0.758671371802599,1.0827205417936,44.9031868107514,6.25653604568938,0.00474370303789,0.032076263541619,0.001326761208341
18089476497,7850503702,1,122088088,641959,249,16065944,19536,3101838216,5088375731,114110796,19729269,13604802,1,2.9,W,CPU,bt,DLA,6237.7505162069,2.30424405664461,0.75208378762405,1.09064897501439,44.5915365536491,6.30813147184908,0.005258162450705,0.035487981098097,0.001079964917904
18108074925,7853859936,1,122280156,594111,249,16387515,18855,3100026901,5085573087,115524881,19515883,13474321,1,2.89,W,CPU,bt,DLA,6265.76987024221,2.30562743320611,0.744105657603468,1.0777447675046,44.0214527206481,6.3797439252091,0.004858605185293,0.032809175048186,0.001041248176744
18059169693,7862581696,1,122342305,487068,247,16467087,28526,3090444286,5085616206,112482055,19432126,13251326,1,2.9,W,CPU,bt,DLA,6227.29989413793,2.29684986321826,0.733772716313553,1.07602543917244,45.2126893129753,6.22852860414727,0.003981190316792,0.026970675190499,0.001579585356632
18066163020,7856605995,1,121796600,584895,248,16119520,16187,3095629843,5092509959,115827502,19569496,13582210,1,2.91,W,CPU,bt,DLA,6208.30344329897,2.29948695804492,0.751803799454479,1.08321263227481,43.9663281264583,6.41129507531699,0.004802227648391,0.032375164519024,0.00089598438706
18052344254,7858598999,1,122296931,453532,251,16061784,6992,3105816293,5089138149,115131430,19822957,13656410,1,2.93,W,CPU,bt,DLA,6161.20964300341,2.29714536347982,0.756489562122883,1.09808215050008,44.2028571086106,6.37764427600529,0.003708449560357,0.025123163707645,0.000387318117892
18091010018,7849663403,1,122249313,643002,252,16347076,5041,3096894940,5084489618,113928302,19519507,13731567,1,2.93,W,CPU,bt,DLA,6174.40614948805,2.30468608514933,0.759027107184039,1.07896170421545,44.6288545404635,6.29750919858233,0.005259759619263,0.035542625832402,0.000278646686668
