instructions,cycles,cpu_migrations,branches,branch_misses,branch_ratio,context_switches,cache_references,cache_misses,mem_loads,L1_dcache_stores,L1_dcache_loads,L1_dcache_load_misses,LLC_stores,LLC_loads,thread,seconds,workload,class,app,MIPS,Instructions_per_cycle,dwarfs,Loads_PTI,Stores_PTI,L1_load_ratio,L1_load_rate_PTI,branch_miss_predict_ratio,branch_miss_predict_rate_PTI,cache_misses_PTI
172236874060,156141052850,3,4275323129,16025100,266.789170051981,65,10663695682,2748044240,0,24856224062,48890033119,6623309544,330489728,377464781,4,9.03,A,CPU,sp,19073.8509479513,1.10308513306531,SG,2.19154454038981,1.9188093711273,7.3815111303818,38.4546548475602,0.00374827808717,0.093041052257007,15.9550285326399
172416563927,156348372334,4,4278578246,16347853,261.721110778278,67,10650992760,2749001268,0,24915781269,48880602140,6635226912,332207577,375292250,4,8.93,A,CPU,sp,19307.5659492721,1.10277172287201,SG,2.17666006938229,1.92677298186185,7.3668320297529,38.4836976266927,0.003820861057124,0.094816023632866,15.9439511227234
172006770152,156151615948,4,4270873062,15837359,269.670786777012,63,10641514193,2756389996,0,24821504977,48870418280,6633465117,331558892,375544692,4,8.95,A,CPU,sp,19218.6335365363,1.10153692043302,SG,2.18331343393133,1.92759210411896,7.36725337633218,38.5651396810608,0.003708225173188,0.092074044446069,16.0248924711755
172002204073,155958518338,4,4272010872,16105844,265.246010826878,64,10637618873,2737853239,0,24903625609,48873827289,6635730225,329434026,375263617,4,8.89,A,CPU,sp,19347.8294795276,1.1028714936893,SG,2.18173725751057,1.91528956140692,7.36525229806189,38.5793325193886,0.003770084974634,0.093637428001588,15.9175474160669
172135483989,156064827467,3,4289764935,16462529,260.577517281822,64,10663637138,2746173317,0,24975392757,49020309968,6605920789,330181670,378744491,4,9.09,A,CPU,sp,18936.7969184819,1.10297423694265,SG,2.20026970746022,1.91814994996093,7.42066269544547,38.3762873053074,0.00383762962527,0.095637044835288,15.953557357038
172151826599,156228541009,4,4274683828,16483013,259.338740314043,58,10647971663,2749741267,0,24807585788,48896702346,6639239256,330769899,375262084,4,8.99,A,CPU,sp,19149.2576862069,1.10192302563385,SG,2.17983213662968,1.92138477723199,7.36480498150615,38.5661853676699,0.003855960736098,0.095746953869938,15.9727684644618
172567092591,156172890584,4,4275952753,16336007,261.750178792161,62,10640393601,2742077325,0,24886778591,48849443512,6626515526,329209418,376959306,4,8.94,A,CPU,sp,19302.8067775168,1.10497469788575,SG,2.18442172456036,1.90771840133076,7.3718145411918,38.3996475023512,0.00382043674092,0.094664670736024,15.8899201686093
172913116873,156347511942,3,4283548523,16183791,264.681403942995,62,10649205813,2750274538,0,24933060282,48897969222,6621490699,329042184,376497328,4,9.21,A,CPU,sp,18774.4969460369,1.10595374832153,SG,2.17737864430798,1.90293362325816,7.38473728119632,38.293744388769,0.003778127156282,0.09359492959627,15.9055286709105
171618932357,156217495978,3,4268688036,16205361,263.412091591172,62,10638510798,2749690559,0,24863876665,48889143381,6626217992,328827681,375839607,4,9,A,CPU,sp,19068.7702618889,1.0985897020214,SG,2.18996588452247,1.91603383428569,7.37813688593178,38.6100641752986,0.003796332939613,0.094426417746789,16.0220700667227
172240489274,156241554819,3,4285199315,16324993,262.493179323262,65,10652921967,2760994732,0,24892366544,48995472585,6623820070,332479046,378976688,4,8.97,A,CPU,sp,19201.8382691193,1.10239871507637,SG,2.20027642511584,1.93031875026256,7.39686043207994,38.4568117399088,0.003809622796974,0.094780228904426,16.0298820773077
172314395183,156239115392,4,4275486080,16394959,260.780528941853,64,10641429286,2745200908,0,24879722291,48898857194,6641841351,330764587,378149638,4,9.04,A,CPU,sp,19061.3269007743,1.10288895806065,SG,2.19453306613415,1.91954123536066,7.36224408411046,38.544901277379,0.003834642118634,0.095145614402026,15.9313498160416
172438149314,155914125950,4,4281036934,16038762,266.918165753691,62,10642959614,2747793043,0,24861919806,48923227827,6623070566,329776665,378483411,4,9.02,A,CPU,sp,19117.3114538803,1.10598156686136,SG,2.19489371989723,1.91243449498809,7.38678945656277,38.4083834832846,0.00374646662649,0.093011680210012,15.9349485826157
172472405887,156159749523,4,4272538773,16282867,262.394747374648,60,10648469945,2749803610,0,24828890198,48863196393,6630216640,330989482,377846876,4,9.03,A,CPU,sp,19099.9342067553,1.10446133791728,SG,2.19076712043755,1.91908659415847,7.36977372627752,38.4421879308854,0.003811051897972,0.094408534027572,15.9434408991871
172011058252,156093807475,4,4280118691,16179641,264.537309016931,58,10628278492,2739542854,0,24878633514,48924099827,6606422537,327667377,377082399,4,9.12,A,CPU,sp,18860.8616504386,1.1019723398031,SG,2.19219858788129,1.90492041808126,7.4055359845658,38.4069640878637,0.003780185122908,0.094061632806749,15.9265507801627
172350776951,156069255412,4,4271973746,16261541,262.704115557068,65,10658711790,2736782624,0,24811925128,48848583607,6629666152,330825353,378185288,4,8.9,A,CPU,sp,19365.255837191,1.10432241440519,SG,2.19427666466232,1.91948860836325,7.3681815172946,38.4661228065414,0.003806563889871,0.094351422649074,15.8791429456571
172357415525,194340589647,6,4335860418,16283357,266.275585433642,93,10356036210,2936650055,0,24877768088,49046609800,6649796085,354778667,387506017,6,7.57,A,CPU,sp,22768.4828963012,0.886883259117767,SG,2.24827006032585,2.05838934123806,7.37565621156938,38.5814330340516,0.003755507657119,0.09447436276763,17.0381416201617
172359730148,194229919183,6,4348359017,16369108,265.644225513082,83,10351209793,2946959427,0,24917652098,48899289346,6638704048,355152342,389178234,6,7.58,A,CPU,sp,22738.7506791557,0.887400514158716,SG,2.25794176903053,2.06052969388523,7.3657884117807,38.5165609292817,0.003764433418677,0.094970605871478,17.0977259274515
172501828187,195036077517,6,4343563653,16214464,267.88203748209,92,10328126665,2963247204,0,24960014331,48906296608,6640691339,354468257,388009858,6,7.67,A,CPU,sp,22490.4599983051,0.884461123209188,SG,2.24930867155436,2.05486666851867,7.36463932915826,38.4963533940126,0.003732986389828,0.093995896567675,17.1780626045754
172061109419,194846899511,5,4346178499,16463444,263.989630541459,82,10318975629,2949608026,0,24893479232,48928059489,6653271004,353708376,387512941,6,7.63,A,CPU,sp,22550.6041178244,0.883057979628187,SG,2.25218204339445,2.05571367750894,7.35398565000344,38.6680698878797,0.003788027574981,0.095683702468223,17.1427932550241
172738013237,194610200196,5,4335102223,16403298,264.282354865467,81,10328904537,2954622023,0,24889585481,49044863699,6649521042,357384658,386354170,6,7.8,A,CPU,sp,22145.8991329487,0.887610274605485,SG,2.23664822096752,2.06894042198842,7.37569869908233,38.4948334034427,0.003783831881281,0.094960557277537,17.1046428497832
172369967053,193970228469,6,4347480441,16317071,266.437551261498,85,10342317485,2938218543,0,24844436059,48861082421,6665619289,356548221,388285298,6,7.58,A,CPU,sp,22740.1011943272,0.888641357044892,SG,2.25262732620127,2.06850547746737,7.33031400422665,38.6704215529058,0.003753224705997,0.094663074310288,17.0460004908892
171515275228,194608451470,6,4353792722,16299911,267.105306403207,87,10320620756,2976811374,0,25053097209,48931129330,6663926576,354611745,389983310,6,7.63,A,CPU,sp,22479.0662159895,0.881335183197016,SG,2.27375264087461,2.0675228170121,7.34268734385887,38.8532541322717,0.00374384175839,0.095034748236459,17.3559548561657
172733248947,194635684454,6,4351912827,16387381,265.564877450521,75,10350969912,2965764227,0,24986370286,48918115040,6644122740,357366547,390145765,6,7.74,A,CPU,sp,22316.9572282946,0.887469579032018,SG,2.25866049170249,2.06889263751214,7.3626145925173,38.4646429132971,0.003765558192786,0.094871028594085,17.1696198912462
172344884537,194229731260,6,4339753185,16194447,267.977855928023,82,10330589700,2953481543,0,24918021871,48943505909,6643682065,354089393,388009174,6,7.54,A,CPU,sp,22857.4117423077,0.887324939487743,SG,2.25135300674793,2.05453961660221,7.36692476102106,38.5487627488804,0.003731651619261,0.093965347700954,17.137042105627
172136414579,195056564741,6,4347821443,16385290,265.349068768389,84,10343136224,2955550333,0,24964634582,48862447125,6648841923,354743053,390381818,6,7.57,A,CPU,sp,22739.2885837517,0.882494853775192,SG,2.26786307217314,2.06082515351332,7.34901621829399,38.6254235587589,0.003768620725301,0.095187819730497,17.169814650947
171995693062,194601882722,6,4353934057,16221324,268.408057011869,83,10359438081,2947571608,0,24939903536,48845037546,6684708419,359736172,389022760,6,7.76,A,CPU,sp,22164.3934358247,0.883833653899977,SG,2.26181686921525,2.09154174500361,7.30698102061825,38.8655570380494,0.00372567057462,0.094312384869734,17.13747336067
172464274165,194066119689,6,4346278650,16232322,267.754585573155,100,10350756172,2944955069,0,24849944696,48870073587,6659164733,356280309,389901018,6,7.55,A,CPU,sp,22842.9502205298,0.888688218434944,SG,2.26076397496083,2.0658209401626,7.3387692821024,38.611850281694,0.003734763301474,0.094119910216711,17.0757397916655
172194299875,194985172732,5,4344370108,16579181,262.037678942042,90,10330565971,2966075649,0,24951973504,48916250027,6652707130,357676578,385858499,6,7.75,A,CPU,sp,22218.6193387097,0.883114841309881,SG,2.24083200942252,2.07716851405445,7.35283382706192,38.6348859098667,0.003816245068409,0.096281822406637,17.2251674483601
172464998132,195237793349,6,4345982719,16479482,263.720832912102,88,10339776333,2982699384,0,24940018339,48901722803,6652545201,357045331,389046964,6,7.64,A,CPU,sp,22573.9526350785,0.883358673408626,SG,2.2558024423149,2.07024807855057,7.35082909254779,38.573306311744,0.003791888524534,0.095552617507856,17.2945201420935
172669666606,195225484260,6,4337754270,16116947,269.142429394351,84,10342778495,2965023894,0,24872398977,49056475344,6646258924,357248065,388221133,6,7.76,A,CPU,sp,22251.2456966495,0.884462739383142,SG,2.2483458770199,2.06896829085316,7.38106593573332,38.4911782980709,0.003715504843477,0.093339770191228,17.1716547108742
172102759887,194958777445,5,4347015335,16333166,266.146522664375,86,10315419371,2968341533,0,24955116420,48929142769,6648479843,356205687,389528993,6,7.86,A,CPU,sp,21896.025430916,0.882764870309838,SG,2.26335122839261,2.06972675646735,7.35944816325436,38.630872900384,0.003757328820189,0.094903568139896,17.2474952461481
171954850686,194639267519,5,4342242889,16422926,264.401294202994,92,10335049411,2951949416,0,24903773918,48938867806,6659184517,354130701,389312109,6,7.61,A,CPU,sp,22595.9067918528,0.8834540577441,SG,2.26403679481486,2.05944001920983,7.3490782063578,38.726354565944,0.003782129747187,0.095507198165577,17.1670028744373
171921286714,194574330130,6,4348639319,16275965,267.181658291843,84,10307302177,2949305860,0,24923247764,48990687436,6658332902,352425379,388025478,6,7.66,A,CPU,sp,22444.032208094,0.883576402905435,SG,2.25699496215091,2.04992287887118,7.35780084250284,38.7289615455036,0.003742771889333,0.094671028300736,17.1549778178797
172049738075,194781563195,6,4339984296,16557954,262.108730100349,89,10317908871,2965291111,0,24946829340,48875831843,6665914718,357871574,387020399,6,7.58,A,CPU,sp,22697.8546273087,0.883295807122963,SG,2.24946810922368,2.08004718870305,7.33220179235422,38.7441143042845,0.003815210579278,0.09623934442017,17.2350806468962
172250467268,194409622916,6,4336107348,16472680,263.230230175053,77,10317425869,2946741393,0,24899365932,49010976651,6662580737,352877803,386302104,6,7.56,A,CPU,sp,22784.453342328,0.886018215993483,SG,2.24267666803459,2.04863190560155,7.35615500744663,38.679609075509,0.003798955763306,0.095632135350731,17.1073056563338
172558357065,194778320500,6,4339515096,15999911,271.221202167937,85,10361830804,2954000339,0,24915968685,48834649386,6664343510,358263285,391166013,6,7.76,A,CPU,sp,22236.901683634,0.885921783399914,SG,2.26686217725551,2.07618623110237,7.32775093491542,38.6208099297657,0.00368702738579,0.092721739312649,17.1188483087335
171965409086,194702808475,5,4340378758,16173045,268.371154473385,90,10345316123,2948963066,0,24887863248,48882447606,6666297808,355255137,390473142,6,7.59,A,CPU,sp,22656.8391417655,0.883219972186896,SG,2.27064933625532,2.06585230650855,7.33277285442271,38.765341491824,0.003726182875213,0.094048245434708,17.148582855551
172272781850,195148839767,6,4355767879,16248410,268.07348405167,90,10345330684,2958221475,0,24974638292,48874717570,6651693682,355956477,390492200,6,7.57,A,CPU,sp,22757.3027542933,0.882776357039514,SG,2.26670862225936,2.06623747046667,7.34771020834269,38.6114022805513,0.003730320451266,0.094317917348939,17.1717287155423
172196293140,195098914967,6,4352212354,16264606,267.58793628324,97,10319821962,2973101346,0,24958162766,48957021228,6648187240,356232767,392120982,6,7.84,A,CPU,sp,21963.8129005102,0.882610204004087,SG,2.27717435056047,2.06875978863479,7.36396546316286,38.6081902157723,0.003737089249575,0.09445386833488,17.265768570191
171663286422,194603050788,6,4349703546,16405814,265.131833507316,84,10278021804,2957473938,0,25034342922,49020186956,6629152175,349776722,388745292,6,7.62,A,CPU,sp,22527.9903440945,0.882120222303244,SG,2.26458027282751,2.03757442427231,7.39463896165576,38.6171808379781,0.00377170853749,0.09556973038294,17.2283427612451
172426919773,195733910530,6,4348100532,16214049,268.168705546653,87,10328383406,2968747658,0,24953918732,48954801822,6646540315,355891108,391236322,6,7.67,A,CPU,sp,22480.6935818774,0.880925125881916,SG,2.26899791816187,2.06401128355439,7.3654562376637,38.5469990634303,0.003728995886979,0.094034324926443,17.217425573155
172239395816,194767766150,6,4345237149,16337874,265.960990334483,86,10332721816,2946469309,0,24920204276,48913751165,6666290676,356889438,388792031,6,7.64,A,CPU,sp,22544.4235361257,0.88433214191793,SG,2.25727702514318,2.07205463250265,7.33747649815203,38.7036348125691,0.003759949903715,0.094855616060413,17.1068256193122
172268932536,195545780388,6,4350452005,16221982,268.182519558954,93,10320491163,2971918288,0,24901969140,48843644708,6644041801,357153014,388624756,6,7.59,A,CPU,sp,22696.8290561265,0.880964714217743,SG,2.25591898828761,2.07322939047854,7.35149569658766,38.5678468148141,0.003728803807364,0.094166613568642,17.251620731898
172128607467,194247163581,6,4345098393,16255678,267.297272559164,84,10335520588,2951716133,0,24918067362,48901377900,6651722498,355728637,390513205,6,7.69,A,CPU,sp,22383.4340009103,0.886131896568072,SG,2.2687292411569,2.06664448306885,7.35168641125714,38.6439104799895,0.003741153025715,0.094439141983511,17.1483182048393
171948822113,194900115022,6,4343103337,16485508,263.449772794384,85,10327298370,2955142438,0,24936585151,48908557272,6672852447,356516709,390082317,6,7.69,A,CPU,sp,22360.0548911573,0.882240742103157,SG,2.26859545884908,2.0733884921044,7.3294828052115,38.8072006833218,0.003795789950369,0.09587450380536,17.1861743609849
172032437712,238143682445,7,4254425874,16142912,263.547609873609,92,10193923194,3177274659,0,25131810560,48876781619,6578447726,359773618,396788756,8,7.04,A,CPU,sp,24436.4258113636,0.722389256543605,SG,2.30647639059946,2.09131267791658,7.4298350697269,38.2395774511607,0.003794380834945,0.093836442793567,18.4690439852924
172802926153,237623884744,8,4376116141,16188905,270.315758910192,96,10118508654,3160715493,0,24977802280,48764973171,6651988134,362135520,406734724,8,7.03,A,CPU,sp,24580.7860815078,0.727211939738997,SG,2.35374905422537,2.09565617933671,7.33088697524126,38.4946498423893,0.003699377365314,0.093684206398602,18.2908678884378
175051590649,237104356941,8,4314967844,16696494,258.435564017212,104,10114261288,3136533287,0,24707876616,48968608729,6696757130,367968855,412574919,8,7.15,A,CPU,sp,24482.7399509091,0.738289219596918,SG,2.35687614988466,2.10205947649926,7.3122867946982,38.2559056171493,0.003869436483337,0.095380418641717,17.9177651306759
170916516920,237031041491,8,4358632745,16148079,269.916486351101,85,10060027119,3150083650,0,25034192659,49006156257,6639357570,363350181,405763314,8,7.01,A,CPU,sp,24381.8141112696,0.72107229434964,SG,2.37404389764111,2.12589273142087,7.38115935771177,38.8456170863092,0.003704849650048,0.094479335824275,18.4305396971929
171988475247,237570537628,8,4360017699,16407401,265.734816806147,95,10066712733,3156130984,0,24958445656,48922526111,6665992003,365110896,408362654,8,7.24,A,CPU,sp,23755.3142606354,0.723946988394278,SG,2.37436056929706,2.12288000969628,7.3391216324566,38.7583644394003,0.003763150090827,0.095398258380026,18.3508283300224
173814378713,237434202266,8,4435079047,16393408,270.540393248311,97,10005978424,3149952090,0,24828363097,49022385111,6675161081,362371220,413235462,8,7.05,A,CPU,sp,24654.5218032624,0.732052825810975,SG,2.37745268866581,2.08481727854255,7.34400031941342,38.403963644584,0.003696305708709,0.094315603354476,18.1225058210009
172667591587,237080689048,8,4350409949,16299527,266.904061019685,89,10075062740,3153028357,0,25050243557,48939392738,6644993057,364248090,404628708,8,7.11,A,CPU,sp,24285.1746254571,0.728307279181398,SG,2.34339695296048,2.10953362268026,7.36485235096612,38.4843096259431,0.00374666461117,0.094398299357684,18.260684173679
171622248974,237470710727,8,4335891930,16213622,267.422783755536,99,10121813636,3151123806,0,25166938775,48974190258,6621423425,362596439,399489273,8,7.27,A,CPU,sp,23606.9118258597,0.722709122521217,SG,2.32772426295684,2.11275892937944,7.39632358702389,38.5813812870097,0.003739397167125,0.094472727731568,18.3608117527779
173288579407,237040309770,8,4347851591,16436727,264.52052108671,98,10088671972,3150810670,0,25002828440,48907982794,6662074721,363416501,405574642,8,7.06,A,CPU,sp,24545.124561898,0.731051100866101,SG,2.34045800010532,2.09717514127951,7.34125401503434,38.444972795079,0.003780425034291,0.094851761473532,18.1824484959262
172564519919,237335021382,8,4338085030,16541248,262.258629457705,88,10054605564,3148537611,0,24590006373,49199064874,6687624199,367747720,416806398,8,7.01,A,CPU,sp,24616.907263766,0.727092524795364,SG,2.41536555831781,2.13107375822456,7.35673288600109,38.7543407076907,0.003813029916567,0.095855440085623,18.2455675852597
171553155256,237160045772,8,4363064095,16068457,271.529748936068,95,10052546473,3161818918,0,25161460319,48875343673,6633152977,362784160,401978821,8,7.13,A,CPU,sp,24060.751087798,0.723364488725589,SG,2.34317358022444,2.11470409540784,7.36834260305346,38.6652927898743,0.003682837714535,0.093664596119039,18.4305494893509
172573769779,236600331369,8,4331271432,16502893,262.455281749691,97,10081775220,3143210151,0,24832915738,48915741961,6686335953,367224941,411867372,8,7,A,CPU,sp,24653.3956827143,0.729389383271215,SG,2.38661630053885,2.12793022642011,7.31577687762648,38.7447985957692,0.003810172892439,0.095628049506792,18.2137190085448
168389898882,237762942777,8,4417406974,16109636,274.208987341489,86,9979738301,3173475240,0,25167187568,49245082370,6582891641,358462222,403830940,8,7.07,A,CPU,sp,23817.5245943423,0.708226004083127,SG,2.39818981234134,2.12876321192635,7.4807675799019,39.0931503891038,0.003646853480972,0.095668660097533,18.845995282792
171020633047,236790049008,8,4357050953,16376995,266.047034452902,94,10034466042,3152129065,0,24995451515,49084201505,6628380836,364518162,406881412,8,7.18,A,CPU,sp,23819.0296722841,0.722245861950145,SG,2.3791363927894,2.13142797746412,7.40515711445159,38.7577844725811,0.003758733872213,0.095760346036722,18.4312793657695
170824256440,237097233324,8,4385868117,16076155,272.81822780385,92,10054826695,3166988566,0,25202929906,48923937729,6628966566,360926556,400506956,8,7.02,A,CPU,sp,24333.9396638177,0.720481863263937,SG,2.34455553530053,2.11285307790449,7.38032651724797,38.8057685960328,0.003665444233876,0.094109322265053,18.5394547121144
169644444794,237194531849,8,4376918406,16159519,270.85697327996,94,10019099570,3167241068,0,25061277572,49040085094,6614975911,362273024,401833166,8,7.2,A,CPU,sp,23561.7284436111,0.715212292086046,SG,2.36867860004463,2.13548415593514,7.41349413116555,38.9931772834212,0.003691985433827,0.095255220526806,18.6698778839826
172767787044,237421223136,8,4432076825,16357530,270.950248906773,107,10006443009,3163395117,0,25023270733,48819132659,6673470817,361960560,410571484,8,7.15,A,CPU,sp,24163.3268593007,0.727684681099612,SG,2.37643539356927,2.09506972447252,7.31540363293987,38.6268235021174,0.003690714454166,0.094679281826039,18.3100980288319
173685055537,237665592040,8,4414735679,16018544,275.601557732088,97,10068575424,3156195578,0,25216871900,48632629418,6633523022,359993483,405204619,8,7.02,A,CPU,sp,24741.4609027066,0.730795964389192,SG,2.33298494074339,2.07267966657794,7.33134252443392,38.1928255225555,0.003628426516268,0.092227531899471,18.1719467356686
171271132847,237135822805,8,4411829819,16077359,274.412595936932,86,9994242074,3163511858,0,25058928904,49097851961,6640166321,362797312,408120255,8,7.22,A,CPU,sp,23721.7635522161,0.722249092613218,SG,2.38288991388048,2.1182630485903,7.39406960420924,38.7699095032658,0.003644147589456,0.093870804336667,18.4707825855629
171031488059,237639288315,8,4337175202,16245260,266.980965647826,88,10104011424,3172185125,0,25096100269,48830103933,6623836107,363923071,401438039,8,7.15,A,CPU,sp,23920.4878404196,0.719710487570099,SG,2.34715866391525,2.12781327654975,7.37187683152318,38.7287521272984,0.003745585373749,0.094984030042444,18.5473748781611
173095483034,237604775883,8,4342433441,16274792,266.819596895616,101,10139085276,3162715704,0,25086771752,48572636386,6651169255,363300808,402193525,8,7.12,A,CPU,sp,24311.1633474719,0.728501699474402,SG,2.32353564605149,2.09884626468641,7.30287179949385,38.424857416375,0.003747850651282,0.094022049072206,18.2715091610956
171447427986,237010050852,8,4358017819,16264640,267.944314721998,90,10052309124,3153481031,0,25055376332,48970827024,6643439176,362506230,407877076,8,7.11,A,CPU,sp,24113.5623046413,0.723376191725555,SG,2.37902125911919,2.11438709963967,7.37130659687702,38.7491329210403,0.00373211874653,0.094866631661154,18.39328281587
171260578129,237571418984,8,4335344003,16194987,267.696664591333,96,10102897047,3154805373,0,24910100038,49088624621,6663507771,363755663,405465634,8,7.03,A,CPU,sp,24361.3909145092,0.720880394036515,SG,2.36753629136174,2.12398946082037,7.36678432861394,38.9085908958032,0.003735571384599,0.094563425961352,18.421083284115
172897861038,237474418911,8,4373122507,16489359,265.208763239372,107,10035940939,3150058781,0,24745306543,49104718268,6648844386,365508208,410974544,8,7.04,A,CPU,sp,24559.3552610795,0.728069414090442,SG,2.37697876383604,2.11401231805677,7.38545157883321,38.4553304828838,0.003770614469091,0.09537052049693,18.2191888441446
169552240647,238390328956,8,4659919717,15900677,293.064233491442,95,9708602309,3172579223,0,24618298831,49545613389,6727482508,356065747,436646286,8,7.16,A,CPU,sp,23680.4805372905,0.71123791552087,SG,2.57529056728349,2.10003563291925,7.36465882000923,39.6779333751555,0.00341222123248,0.093780400302138,18.7115145803656
169411539296,237427470665,8,4331908107,16494979,262.619801274073,100,10053535902,3160200160,0,24897461451,49139478797,6634031433,366823562,406869956,8,7.11,A,CPU,sp,23827.220716737,0.713529646849637,SG,2.40166613024575,2.1652808511413,7.40718208728451,39.1592654229347,0.003807785990046,0.097366325036334,18.6539840977327
171835542423,236858923446,8,4352468734,16278817,267.370088010695,85,10037786415,3147891942,0,24882342096,48915493356,6678655847,367191971,408599585,8,7.16,A,CPU,sp,23999.3774333799,0.725476329635416,SG,2.37785256320353,2.13688021594566,7.32415241578475,38.8665566670686,0.003740134161754,0.094734865502546,18.3192132291873
172248008665,237501560908,8,4307177087,16443838,261.932590615403,79,10091304541,3156134193,0,24877602749,48836064626,6663070072,367119841,406354260,8,7.25,A,CPU,sp,23758.3460227586,0.725250006806157,SG,2.35912312223189,2.13134447152884,7.32936380651649,38.683002048278,0.003817776160082,0.095466055761383,18.3231969847516
170118845367,237156750905,8,4381622644,16086665,272.376073225867,99,10032535118,3173732204,0,25141606761,49044779976,6618552469,360681103,402538851,8,7.02,A,CPU,sp,24233.4537559829,0.717326598200639,SG,2.36622139147251,2.12017135563022,7.41019735141727,38.9054631467883,0.003671394436951,0.094561334256037,18.6559707547583
172194852439,237468298557,8,4324770431,16437649,263.10151962729,93,10073807670,3158846443,0,24879153771,48932253280,6633551625,364668212,407121298,8,7.3,A,CPU,sp,23588.3359505479,0.725127747515603,SG,2.36430585603145,2.11776488573713,7.37647885268399,38.523518740782,0.003800814231011,0.095459584111686,18.3446043726483
172978835067,306479809330,10,4492820169,16706525,268.926073435379,107,9935389695,3378779812,0,24900620688,49120220340,6645999793,377476846,422840846,10,7.3,A,CPU,sp,23695.7308310959,0.564405320680509,SG,2.44446579742672,2.1822140601987,7.39094521064184,38.4208842106365,0.003718494035277,0.096581324492844,19.5329088133314
173381393156,305842112088,10,4495640295,16474412,272.886236850214,103,9927854299,3373406484,0,24831067605,49085928041,6636962816,377338733,424574854,10,7.33,A,CPU,sp,23653.6689162347,0.566898364559139,SG,2.44879133955273,2.17635079596165,7.39584195389291,38.2795563883166,0.003664530727319,0.095018339050818,19.4565657974889
173213112668,305507385723,10,4473238239,16556062,270.187333135138,93,9957235036,3363241423,0,24929371049,49005768812,6646025779,378478102,423935826,10,7.54,A,CPU,sp,22972.5613618037,0.566968658574593,SG,2.44748113736957,2.18504301533703,7.37369526414532,38.3690684650332,0.003701135757907,0.095582036169128,19.4167830090691
173472136513,306718365119,10,4487432283,16540308,271.302824772066,106,9940480382,3383260519,0,24855439464,49090509925,6658630474,377957456,422888571,10,7.3,A,CPU,sp,23763.3063716438,0.565574664711377,SG,2.43778960414377,2.17877904542714,7.37246346928006,38.3844380304903,0.003685918127982,0.095348499952097,19.5031927720937
173006409401,306539513785,10,4483216496,16399810,273.370026603967,109,9952290498,3370744041,0,24943737692,49121071751,6665244957,376653035,421474651,10,7.34,A,CPU,sp,23570.3555042234,0.564385345513214,SG,2.4361794020191,2.17710451482165,7.36973240562027,38.5260001642545,0.0036580455159,0.094793077648285,19.4833477711637
171883584405,305421294484,10,4489203388,16320078,275.072422325433,108,9934488635,3362490741,0,24909664245,48976066797,6657831603,376244667,421102175,10,7.48,A,CPU,sp,22979.0888241979,0.562775377844535,SG,2.4499266550538,2.18895055221489,7.3561588393031,38.7345401601151,0.003635406237914,0.094948438831401,19.5626054264562
172978431553,306488307992,10,4503726630,16644804,270.578531894999,99,9946874975,3385310826,0,24942351347,49103025216,6630691406,374844387,422317815,10,7.25,A,CPU,sp,23859.0940073103,0.564388353625271,SG,2.44144782218472,2.1670007274008,7.40541554558964,38.3324750170855,0.003695784706187,0.096224736520981,19.5707106117606
173542302006,307507669088,10,4486422894,16580030,270.591964791379,97,9939485703,3399400734,0,24827324778,49088557673,6647864110,376737095,423935855,10,7.28,A,CPU,sp,23838.2282975275,0.564351134788567,SG,2.44283872058666,2.17086606922487,7.38410967203119,38.306879839419,0.00369560123772,0.09553883870589,19.5883118680912
172072189510,305166080780,10,4461914025,16357333,272.777599196642,106,9940729140,3374976623,0,24895788910,48954939878,6635643183,377689432,419323185,10,7.32,A,CPU,sp,23507.1297144809,0.563864073851806,SG,2.43690271039197,2.19494755704291,7.37757268254248,38.5631356345028,0.003665990180077,0.095060875592853,19.6137251034622
172402194256,306968938438,10,4493970501,16460231,273.019892673438,106,9930784174,3377940127,0,24902745470,49046626500,6647472945,377286711,422759447,10,7.28,A,CPU,sp,23681.6200901099,0.561627489521455,SG,2.45216975818907,2.1884101454055,7.37823634722593,38.5579370012493,0.003662736770599,0.095475762771083,19.5933708476129
173397896525,305824577923,10,4494803095,16570306,271.256493090713,105,9933627565,3377495961,0,24850069188,49047070238,6647777535,376473352,422892838,10,7.42,A,CPU,sp,23368.98875,0.566984830658894,SG,2.43885794738593,2.17115293521292,7.37796503865709,38.3382824603154,0.003686547697369,0.095562324180853,19.4782983455226
173731624605,307436597690,10,4491179032,16427690,273.39078300114,101,9932744545,3403470546,0,24828360441,49060718525,6656225118,379091474,424786346,10,7.38,A,CPU,sp,23540.8705426829,0.565097408409978,SG,2.44507208728292,2.18205220184817,7.37065193187777,38.3132612334325,0.003657767789472,0.094557856333586,19.5903915233522
173245657724,306618841475,10,4491856516,16500103,272.232028854608,99,9944857070,3381025552,0,24846401555,49159481619,6652138526,380215764,425751994,10,7.41,A,CPU,sp,23379.9807994602,0.565019608353473,SG,2.45750456082583,2.19466259065336,7.3900267450624,38.3971443405388,0.003673337058124,0.095241076842956,19.5157881381729
172778499307,306445945253,10,4499033793,16450279,273.492856443347,98,9954861625,3377503842,0,24938711309,49079406056,6643843654,376403564,423032203,10,7.44,A,CPU,sp,23222.9165735215,0.563813951476353,SG,2.44840767049573,2.17853243030657,7.38720063444768,38.4529538145539,0.003656402631515,0.095210220403469,19.5481721136998
